	ImageNumber	ObjectNumber	Intensity_MeanIntensity_Ch01	Intensity_MeanIntensity_Ch02	FileName_DAPI	Sample_Name
4381	8	33	0.125478424	0.072578464	Nanog_2a_ch00.tif	Nanog
4382	8	34	0.117622399	0.070921202	Nanog_2a_ch00.tif	Nanog
4383	8	35	0.091050283	0.075068922	Nanog_2a_ch00.tif	Nanog
4384	8	36	0.120732887	0.069543558	Nanog_2a_ch00.tif	Nanog
4385	8	37	0.089313728	0.111652664	Nanog_2a_ch00.tif	Nanog
4386	8	38	0.179757791	0.095775665	Nanog_2a_ch00.tif	Nanog
4387	8	39	0.092340116	0.078110686	Nanog_2a_ch00.tif	Nanog
4388	8	40	0.105817358	0.075578669	Nanog_2a_ch00.tif	Nanog
4389	8	41	0.088834875	0.070296551	Nanog_2a_ch00.tif	Nanog
4390	8	42	0.26072608	0.099116678	Nanog_2a_ch00.tif	Nanog
4391	8	43	0.143825323	0.080483636	Nanog_2a_ch00.tif	Nanog
4392	8	44	0.09941666	0.080215275	Nanog_2a_ch00.tif	Nanog
4393	8	45	0.240905222	0.094520656	Nanog_2a_ch00.tif	Nanog
4394	8	46	0.256939646	0.099023454	Nanog_2a_ch00.tif	Nanog
4395	8	47	0.116659243	0.071642903	Nanog_2a_ch00.tif	Nanog
4396	8	48	0.106855591	0.080177475	Nanog_2a_ch00.tif	Nanog
4397	8	49	0.111953356	0.073595155	Nanog_2a_ch00.tif	Nanog
4398	8	50	0.101107014	0.080862458	Nanog_2a_ch00.tif	Nanog
4399	8	51	0.108612562	0.073033014	Nanog_2a_ch00.tif	Nanog
4400	8	52	0.114427249	0.075018923	Nanog_2a_ch00.tif	Nanog
4401	8	53	0.11587069	0.080410977	Nanog_2a_ch00.tif	Nanog
4402	8	54	0.10476388	0.075075949	Nanog_2a_ch00.tif	Nanog
4403	8	55	0.116825401	0.087282915	Nanog_2a_ch00.tif	Nanog
4404	8	56	0.11068944	0.088377611	Nanog_2a_ch00.tif	Nanog
4405	8	57	0.185702229	0.200103205	Nanog_2a_ch00.tif	Nanog
4406	8	58	0.128605592	0.081751728	Nanog_2a_ch00.tif	Nanog
4407	8	59	0.120462317	0.073403493	Nanog_2a_ch00.tif	Nanog
4408	8	60	0.123273143	0.078455215	Nanog_2a_ch00.tif	Nanog
4409	8	61	0.141568631	0.081209153	Nanog_2a_ch00.tif	Nanog
4410	8	62	0.100581131	0.071825748	Nanog_2a_ch00.tif	Nanog
4411	8	63	0.107843141	0.078259807	Nanog_2a_ch00.tif	Nanog
4412	8	64	0.090585851	0.071574596	Nanog_2a_ch00.tif	Nanog
4413	8	65	0.152817441	0.083390446	Nanog_2a_ch00.tif	Nanog
4414	8	66	0.11866667	0.0835207	Nanog_2a_ch00.tif	Nanog
4415	8	67	0.150749716	0.07667564	Nanog_2a_ch00.tif	Nanog
4416	8	68	0.112590742	0.065949106	Nanog_2a_ch00.tif	Nanog
4417	8	69	0.180070155	0.081294925	Nanog_2a_ch00.tif	Nanog
4418	8	70	0.112124081	0.067978062	Nanog_2a_ch00.tif	Nanog
4419	8	71	0.099647061	0.065647061	Nanog_2a_ch00.tif	Nanog
4420	8	72	0.126982101	0.072953967	Nanog_2a_ch00.tif	Nanog
4421	8	73	0.102250236	0.065826333	Nanog_2a_ch00.tif	Nanog
4422	8	74	0.14254125	0.074440704	Nanog_2a_ch00.tif	Nanog
4423	8	75	0.148810625	0.078087162	Nanog_2a_ch00.tif	Nanog
4424	8	76	0.140323444	0.084710624	Nanog_2a_ch00.tif	Nanog
4425	8	77	0.11707813	0.080815472	Nanog_2a_ch00.tif	Nanog
4426	8	78	0.153383813	0.082415068	Nanog_2a_ch00.tif	Nanog
4427	8	79	0.164218501	0.078483863	Nanog_2a_ch00.tif	Nanog
4428	8	80	0.134179165	0.082564401	Nanog_2a_ch00.tif	Nanog
4429	8	81	0.105761278	0.077496387	Nanog_2a_ch00.tif	Nanog
4430	8	82	0.101491816	0.067742069	Nanog_2a_ch00.tif	Nanog
4431	8	83	0.133400031	0.076724026	Nanog_2a_ch00.tif	Nanog
4432	8	84	0.152108281	0.078702068	Nanog_2a_ch00.tif	Nanog
4433	8	85	0.085709241	0.066567747	Nanog_2a_ch00.tif	Nanog
4434	8	86	0.145819106	0.075964582	Nanog_2a_ch00.tif	Nanog
4435	8	87	0.106608573	0.077865691	Nanog_2a_ch00.tif	Nanog
4436	8	88	0.139423567	0.077835836	Nanog_2a_ch00.tif	Nanog
4437	8	89	0.084268291	0.075390587	Nanog_2a_ch00.tif	Nanog
4438	8	90	0.076988725	0.075214199	Nanog_2a_ch00.tif	Nanog
4439	8	91	0.092088065	0.087994498	Nanog_2a_ch00.tif	Nanog
4440	8	92	0.120958198	0.434942664	Nanog_2a_ch00.tif	Nanog
4441	8	93	0.10304676	0.105837106	Nanog_2a_ch00.tif	Nanog
4442	8	94	0.108732458	0.080670741	Nanog_2a_ch00.tif	Nanog
4443	8	95	0.089099371	0.084297111	Nanog_2a_ch00.tif	Nanog
4444	9	1	0.13881297	0.066877932	Nanog_3a_ch00.tif	Nanog
4445	9	2	0.068921849	0.057923681	Nanog_3a_ch00.tif	Nanog
4446	9	3	0.072825432	0.058806255	Nanog_3a_ch00.tif	Nanog
4447	9	4	0.103332765	0.064757334	Nanog_3a_ch00.tif	Nanog
4448	9	5	0.093465676	0.058473217	Nanog_3a_ch00.tif	Nanog
4449	9	6	0.082663124	0.057760055	Nanog_3a_ch00.tif	Nanog
4450	9	7	0.048682909	0.088571997	Nanog_3a_ch00.tif	Nanog
4451	9	8	0.103239764	0.059491232	Nanog_3a_ch00.tif	Nanog
4452	9	9	0.098290016	0.058253535	Nanog_3a_ch00.tif	Nanog
4453	9	10	0.101424745	0.071067855	Nanog_3a_ch00.tif	Nanog
4454	9	11	0.102333004	0.070574945	Nanog_3a_ch00.tif	Nanog
4455	9	12	0.117547573	0.072528295	Nanog_3a_ch00.tif	Nanog
4456	9	13	0.149692893	0.065686277	Nanog_3a_ch00.tif	Nanog
4457	9	14	0.152210146	0.066121491	Nanog_3a_ch00.tif	Nanog
4458	9	15	0.110976841	0.075587942	Nanog_3a_ch00.tif	Nanog
4459	9	16	0.166973159	0.079716409	Nanog_3a_ch00.tif	Nanog
4460	9	17	0.132920541	0.076699923	Nanog_3a_ch00.tif	Nanog
4461	9	18	0.122371683	0.06673359	Nanog_3a_ch00.tif	Nanog
4462	9	19	0.098840582	0.073640242	Nanog_3a_ch00.tif	Nanog
4463	9	20	0.103784495	0.066952741	Nanog_3a_ch00.tif	Nanog
4464	9	21	0.129034921	0.076511809	Nanog_3a_ch00.tif	Nanog
4465	9	22	0.194850103	0.082625907	Nanog_3a_ch00.tif	Nanog
4466	9	23	0.124433414	0.066870387	Nanog_3a_ch00.tif	Nanog
4467	9	24	0.106160739	0.065940453	Nanog_3a_ch00.tif	Nanog
4468	9	25	0.104187851	0.075417577	Nanog_3a_ch00.tif	Nanog
4469	9	26	0.08768743	0.069867362	Nanog_3a_ch00.tif	Nanog
4470	9	27	0.194407259	0.07943788	Nanog_3a_ch00.tif	Nanog
4471	9	28	0.113554991	0.069041533	Nanog_3a_ch00.tif	Nanog
4472	9	29	0.100674767	0.067174727	Nanog_3a_ch00.tif	Nanog
4473	9	30	0.101057243	0.07293559	Nanog_3a_ch00.tif	Nanog
4474	9	31	0.129393862	0.076998839	Nanog_3a_ch00.tif	Nanog
4475	9	32	0.125500771	0.071159033	Nanog_3a_ch00.tif	Nanog
4476	9	33	0.116745867	0.086350978	Nanog_3a_ch00.tif	Nanog
4477	9	34	0.130230447	0.069577525	Nanog_3a_ch00.tif	Nanog
4478	9	35	0.145918836	0.078652859	Nanog_3a_ch00.tif	Nanog
4479	9	36	0.099555119	0.07075301	Nanog_3a_ch00.tif	Nanog
4480	9	37	0.10882074	0.071158039	Nanog_3a_ch00.tif	Nanog
4481	9	38	0.17575758	0.090785687	Nanog_3a_ch00.tif	Nanog
4482	9	39	0.140783048	0.094929883	Nanog_3a_ch00.tif	Nanog
4483	9	40	0.102492183	0.066585951	Nanog_3a_ch00.tif	Nanog
4484	9	41	0.155971862	0.083235505	Nanog_3a_ch00.tif	Nanog
4485	9	42	0.093035398	0.066291065	Nanog_3a_ch00.tif	Nanog
4486	9	43	0.190958962	0.087043694	Nanog_3a_ch00.tif	Nanog
4487	9	44	0.140671718	0.067346149	Nanog_3a_ch00.tif	Nanog
4488	9	45	0.139646784	0.097482967	Nanog_3a_ch00.tif	Nanog
4489	9	46	0.165600741	0.085985	Nanog_3a_ch00.tif	Nanog
4490	9	47	0.206942783	0.087635056	Nanog_3a_ch00.tif	Nanog
4491	9	48	0.162837672	0.084069682	Nanog_3a_ch00.tif	Nanog
4492	9	49	0.106579524	0.093176472	Nanog_3a_ch00.tif	Nanog
4493	9	50	0.096348717	0.070568581	Nanog_3a_ch00.tif	Nanog
4494	9	51	0.116893241	0.071553808	Nanog_3a_ch00.tif	Nanog
4495	9	52	0.083923345	0.071581939	Nanog_3a_ch00.tif	Nanog
4496	9	53	0.087486937	0.069994568	Nanog_3a_ch00.tif	Nanog
4497	9	54	0.101065509	0.08051195	Nanog_3a_ch00.tif	Nanog
4498	9	55	0.084702352	0.077689457	Nanog_3a_ch00.tif	Nanog
4499	9	56	0.124157089	0.085008057	Nanog_3a_ch00.tif	Nanog
4500	9	57	0.117185702	0.077508653	Nanog_3a_ch00.tif	Nanog
4501	9	58	0.044444445	0.067973859	Nanog_3a_ch00.tif	Nanog
4502	9	59	0.112717442	0.081504705	Nanog_3a_ch00.tif	Nanog
4503	9	60	0.144640883	0.079259976	Nanog_3a_ch00.tif	Nanog
4504	9	61	0.139092807	0.085793666	Nanog_3a_ch00.tif	Nanog
4505	9	62	0.110550326	0.081594695	Nanog_3a_ch00.tif	Nanog
4506	9	63	0.126454161	0.082747291	Nanog_3a_ch00.tif	Nanog
4507	9	64	0.129787238	0.083312476	Nanog_3a_ch00.tif	Nanog
4508	9	65	0.100219992	0.083290294	Nanog_3a_ch00.tif	Nanog
4509	9	66	0.172368202	0.085438212	Nanog_3a_ch00.tif	Nanog
4510	9	67	0.096862747	0.083588238	Nanog_3a_ch00.tif	Nanog
4511	9	68	0.088456047	0.068523571	Nanog_3a_ch00.tif	Nanog
4512	9	69	0.107199758	0.084911154	Nanog_3a_ch00.tif	Nanog
4513	9	70	0.0953166	0.067965533	Nanog_3a_ch00.tif	Nanog
4514	9	71	0.092337167	0.068424614	Nanog_3a_ch00.tif	Nanog
4515	9	72	0.077360863	0.066470045	Nanog_3a_ch00.tif	Nanog
4516	9	73	0.103588608	0.068253384	Nanog_3a_ch00.tif	Nanog
4517	9	74	0.120606894	0.068598436	Nanog_3a_ch00.tif	Nanog
4518	9	75	0.119418094	0.086485349	Nanog_3a_ch00.tif	Nanog
4519	9	76	0.105407547	0.073700873	Nanog_3a_ch00.tif	Nanog
4520	9	77	0.078899176	0.06632826	Nanog_3a_ch00.tif	Nanog
4521	9	78	0.113968343	0.075885954	Nanog_3a_ch00.tif	Nanog
4522	9	79	0.093658152	0.066024958	Nanog_3a_ch00.tif	Nanog
4523	9	80	0.100342361	0.083749058	Nanog_3a_ch00.tif	Nanog
4524	9	81	0.087311248	0.065629933	Nanog_3a_ch00.tif	Nanog
4525	9	82	0.102532193	0.080756137	Nanog_3a_ch00.tif	Nanog
4526	9	83	0.106412732	0.079885891	Nanog_3a_ch00.tif	Nanog
4527	9	84	0.11818763	0.081989289	Nanog_3a_ch00.tif	Nanog
4528	9	85	0.129569533	0.083198109	Nanog_3a_ch00.tif	Nanog
4529	9	86	0.096048268	0.080045252	Nanog_3a_ch00.tif	Nanog
4530	9	87	0.096065448	0.081586809	Nanog_3a_ch00.tif	Nanog
4531	9	88	0.108942839	0.080983507	Nanog_3a_ch00.tif	Nanog
4532	9	89	0.103648811	0.081766252	Nanog_3a_ch00.tif	Nanog
4533	9	90	0.146700258	0.086437911	Nanog_3a_ch00.tif	Nanog
4534	9	91	0.110537785	0.078970304	Nanog_3a_ch00.tif	Nanog
4535	9	92	0.13239579	0.083058624	Nanog_3a_ch00.tif	Nanog
4536	9	93	0.084805608	0.079091708	Nanog_3a_ch00.tif	Nanog
4537	9	94	0.116235543	0.078916201	Nanog_3a_ch00.tif	Nanog
4538	9	95	0.097032682	0.081385624	Nanog_3a_ch00.tif	Nanog
4539	9	96	0.117359849	0.081115717	Nanog_3a_ch00.tif	Nanog
4540	9	97	0.112915036	0.078679741	Nanog_3a_ch00.tif	Nanog
4541	9	98	0.116631657	0.081640992	Nanog_3a_ch00.tif	Nanog
4542	9	99	0.156810207	0.080819663	Nanog_3a_ch00.tif	Nanog
4543	9	100	0.119976708	0.081265776	Nanog_3a_ch00.tif	Nanog
4544	9	101	0.127745102	0.084240198	Nanog_3a_ch00.tif	Nanog
4545	9	102	0.118362484	0.082949128	Nanog_3a_ch00.tif	Nanog
4546	9	103	0.091773008	0.066998654	Nanog_3a_ch00.tif	Nanog
4547	9	104	0.117862117	0.081176473	Nanog_3a_ch00.tif	Nanog
4548	9	105	0.121430813	0.082202596	Nanog_3a_ch00.tif	Nanog
4549	9	106	0.110068571	0.080692893	Nanog_3a_ch00.tif	Nanog
4550	9	107	0.109867794	0.080347451	Nanog_3a_ch00.tif	Nanog
